group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
argon2id,verify,m917504_t3_p2,,,1273688073.0,ns,1
argon2id,verify,m917504_t3_p2,,,1267105744.0,ns,1
argon2id,verify,m917504_t3_p2,,,1268384533.0,ns,1
argon2id,verify,m917504_t3_p2,,,1266288393.0,ns,1
argon2id,verify,m917504_t3_p2,,,1285303433.0,ns,1
argon2id,verify,m917504_t3_p2,,,1286548599.0,ns,1
argon2id,verify,m917504_t3_p2,,,1258545717.0,ns,1
argon2id,verify,m917504_t3_p2,,,1265720524.0,ns,1
argon2id,verify,m917504_t3_p2,,,1264578985.0,ns,1
argon2id,verify,m917504_t3_p2,,,1268299522.0,ns,1
