group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
argon2id,verify,m557056_t3_p2,,,774097318.0,ns,1
argon2id,verify,m557056_t3_p2,,,781092816.0,ns,1
argon2id,verify,m557056_t3_p2,,,782708238.0,ns,1
argon2id,verify,m557056_t3_p2,,,780286052.0,ns,1
argon2id,verify,m557056_t3_p2,,,763203236.0,ns,1
argon2id,verify,m557056_t3_p2,,,759218890.0,ns,1
argon2id,verify,m557056_t3_p2,,,773111891.0,ns,1
argon2id,verify,m557056_t3_p2,,,762340766.0,ns,1
argon2id,verify,m557056_t3_p2,,,774902162.0,ns,1
argon2id,verify,m557056_t3_p2,,,782766974.0,ns,1
