group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
argon2id,hash,m704512_t2_p2,,,690883165.0,ns,1
argon2id,hash,m704512_t2_p2,,,689649401.0,ns,1
argon2id,hash,m704512_t2_p2,,,696657323.0,ns,1
argon2id,hash,m704512_t2_p2,,,745837203.0,ns,1
argon2id,hash,m704512_t2_p2,,,703920074.0,ns,1
argon2id,hash,m704512_t2_p2,,,699439176.0,ns,1
argon2id,hash,m704512_t2_p2,,,698796011.0,ns,1
argon2id,hash,m704512_t2_p2,,,685256393.0,ns,1
argon2id,hash,m704512_t2_p2,,,701776836.0,ns,1
argon2id,hash,m704512_t2_p2,,,699181957.0,ns,1
