group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
argon2id,hash,m884736_t3_p8,,,1195164164.0,ns,1
argon2id,hash,m884736_t3_p8,,,1196669956.0,ns,1
argon2id,hash,m884736_t3_p8,,,1198558548.0,ns,1
argon2id,hash,m884736_t3_p8,,,1196393627.0,ns,1
argon2id,hash,m884736_t3_p8,,,1200492951.0,ns,1
argon2id,hash,m884736_t3_p8,,,1198577230.0,ns,1
argon2id,hash,m884736_t3_p8,,,1197188581.0,ns,1
argon2id,hash,m884736_t3_p8,,,1197247698.0,ns,1
argon2id,hash,m884736_t3_p8,,,1197679478.0,ns,1
argon2id,hash,m884736_t3_p8,,,1196025599.0,ns,1
