group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
argon2id,hash,m720896_t2_p4,,,712327795.0,ns,1
argon2id,hash,m720896_t2_p4,,,692670470.0,ns,1
argon2id,hash,m720896_t2_p4,,,692783769.0,ns,1
argon2id,hash,m720896_t2_p4,,,689664679.0,ns,1
argon2id,hash,m720896_t2_p4,,,689839030.0,ns,1
argon2id,hash,m720896_t2_p4,,,692241462.0,ns,1
argon2id,hash,m720896_t2_p4,,,694122040.0,ns,1
argon2id,hash,m720896_t2_p4,,,688021011.0,ns,1
argon2id,hash,m720896_t2_p4,,,691329047.0,ns,1
argon2id,hash,m720896_t2_p4,,,698476498.0,ns,1
