group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
argon2id,verify,m950272_t2_p1,,,933990675.0,ns,1
argon2id,verify,m950272_t2_p1,,,938158522.0,ns,1
argon2id,verify,m950272_t2_p1,,,928233071.0,ns,1
argon2id,verify,m950272_t2_p1,,,924893169.0,ns,1
argon2id,verify,m950272_t2_p1,,,938416696.0,ns,1
argon2id,verify,m950272_t2_p1,,,925094776.0,ns,1
argon2id,verify,m950272_t2_p1,,,927971799.0,ns,1
argon2id,verify,m950272_t2_p1,,,924368832.0,ns,1
argon2id,verify,m950272_t2_p1,,,927617593.0,ns,1
argon2id,verify,m950272_t2_p1,,,928612270.0,ns,1
