group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
argon2id,verify,m983040_t3_p2,,,1355455710.0,ns,1
argon2id,verify,m983040_t3_p2,,,1378983633.0,ns,1
argon2id,verify,m983040_t3_p2,,,1351977047.0,ns,1
argon2id,verify,m983040_t3_p2,,,1354144297.0,ns,1
argon2id,verify,m983040_t3_p2,,,1355604057.0,ns,1
argon2id,verify,m983040_t3_p2,,,1366497044.0,ns,1
argon2id,verify,m983040_t3_p2,,,1349308315.0,ns,1
argon2id,verify,m983040_t3_p2,,,1351890673.0,ns,1
argon2id,verify,m983040_t3_p2,,,1354718994.0,ns,1
argon2id,verify,m983040_t3_p2,,,1362825747.0,ns,1
