group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
argon2id,verify,m851968_t2_p2,,,832265271.0,ns,1
argon2id,verify,m851968_t2_p2,,,842846943.0,ns,1
argon2id,verify,m851968_t2_p2,,,834448578.0,ns,1
argon2id,verify,m851968_t2_p2,,,835210147.0,ns,1
argon2id,verify,m851968_t2_p2,,,821255774.0,ns,1
argon2id,verify,m851968_t2_p2,,,828287431.0,ns,1
argon2id,verify,m851968_t2_p2,,,843703617.0,ns,1
argon2id,verify,m851968_t2_p2,,,828208685.0,ns,1
argon2id,verify,m851968_t2_p2,,,838058896.0,ns,1
argon2id,verify,m851968_t2_p2,,,835808598.0,ns,1
