group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
argon2id,verify,m802816_t1_p8,,,863552595.0,ns,2
argon2id,verify,m802816_t1_p8,,,862042079.0,ns,2
argon2id,verify,m802816_t1_p8,,,858984422.0,ns,2
argon2id,verify,m802816_t1_p8,,,859907942.0,ns,2
argon2id,verify,m802816_t1_p8,,,867519085.0,ns,2
argon2id,verify,m802816_t1_p8,,,857026506.0,ns,2
argon2id,verify,m802816_t1_p8,,,861500893.0,ns,2
argon2id,verify,m802816_t1_p8,,,874818024.0,ns,2
argon2id,verify,m802816_t1_p8,,,858489529.0,ns,2
argon2id,verify,m802816_t1_p8,,,859927066.0,ns,2
