group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
argon2id,hash,m425984_t3_p16,,,564755503.0,ns,1
argon2id,hash,m425984_t3_p16,,,562917005.0,ns,1
argon2id,hash,m425984_t3_p16,,,562227431.0,ns,1
argon2id,hash,m425984_t3_p16,,,564081702.0,ns,1
argon2id,hash,m425984_t3_p16,,,566273806.0,ns,1
argon2id,hash,m425984_t3_p16,,,565588891.0,ns,1
argon2id,hash,m425984_t3_p16,,,564628129.0,ns,1
argon2id,hash,m425984_t3_p16,,,563947163.0,ns,1
argon2id,hash,m425984_t3_p16,,,563417721.0,ns,1
argon2id,hash,m425984_t3_p16,,,564676091.0,ns,1
