group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
argon2id,hash,m393216_t3_p4,,,1481053735.0,ns,1
argon2id,hash,m393216_t3_p4,,,1785790006.0,ns,1
argon2id,hash,m393216_t3_p4,,,1647516517.0,ns,1
argon2id,hash,m393216_t3_p4,,,1582698676.0,ns,1
argon2id,hash,m393216_t3_p4,,,1627428458.0,ns,1
argon2id,hash,m393216_t3_p4,,,1569184791.0,ns,1
argon2id,hash,m393216_t3_p4,,,1549219715.0,ns,1
argon2id,hash,m393216_t3_p4,,,1530659574.0,ns,1
argon2id,hash,m393216_t3_p4,,,1511119334.0,ns,1
argon2id,hash,m393216_t3_p4,,,1535465856.0,ns,1
