group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
argon2id,hash,m999424_t1_p1,,,554967558.0,ns,1
argon2id,hash,m999424_t1_p1,,,549084399.0,ns,1
argon2id,hash,m999424_t1_p1,,,554938343.0,ns,1
argon2id,hash,m999424_t1_p1,,,550901331.0,ns,1
argon2id,hash,m999424_t1_p1,,,548780088.0,ns,1
argon2id,hash,m999424_t1_p1,,,552971870.0,ns,1
argon2id,hash,m999424_t1_p1,,,552434010.0,ns,1
argon2id,hash,m999424_t1_p1,,,548456310.0,ns,1
argon2id,hash,m999424_t1_p1,,,552987930.0,ns,1
argon2id,hash,m999424_t1_p1,,,551339554.0,ns,1
