group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
argon2id,hash,m573440_t3_p16,,,769389425.0,ns,1
argon2id,hash,m573440_t3_p16,,,769322640.0,ns,1
argon2id,hash,m573440_t3_p16,,,769040364.0,ns,1
argon2id,hash,m573440_t3_p16,,,770879259.0,ns,1
argon2id,hash,m573440_t3_p16,,,768136620.0,ns,1
argon2id,hash,m573440_t3_p16,,,769628883.0,ns,1
argon2id,hash,m573440_t3_p16,,,768325277.0,ns,1
argon2id,hash,m573440_t3_p16,,,769552665.0,ns,1
argon2id,hash,m573440_t3_p16,,,768384224.0,ns,1
argon2id,hash,m573440_t3_p16,,,770507891.0,ns,1
