group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
argon2id,verify,m851968_t2_p4,,,815407662.0,ns,1
argon2id,verify,m851968_t2_p4,,,811270436.0,ns,1
argon2id,verify,m851968_t2_p4,,,810479655.0,ns,1
argon2id,verify,m851968_t2_p4,,,811077056.0,ns,1
argon2id,verify,m851968_t2_p4,,,813301889.0,ns,1
argon2id,verify,m851968_t2_p4,,,810811190.0,ns,1
argon2id,verify,m851968_t2_p4,,,813338110.0,ns,1
argon2id,verify,m851968_t2_p4,,,814725543.0,ns,1
argon2id,verify,m851968_t2_p4,,,812423778.0,ns,1
argon2id,verify,m851968_t2_p4,,,812080805.0,ns,1
