group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
argon2id,hash,m737280_t2_p16,,,694775401.0,ns,1
argon2id,hash,m737280_t2_p16,,,696517626.0,ns,1
argon2id,hash,m737280_t2_p16,,,704759732.0,ns,1
argon2id,hash,m737280_t2_p16,,,695379190.0,ns,1
argon2id,hash,m737280_t2_p16,,,695731932.0,ns,1
argon2id,hash,m737280_t2_p16,,,696058655.0,ns,1
argon2id,hash,m737280_t2_p16,,,699622133.0,ns,1
argon2id,hash,m737280_t2_p16,,,695772112.0,ns,1
argon2id,hash,m737280_t2_p16,,,696200725.0,ns,1
argon2id,hash,m737280_t2_p16,,,696249464.0,ns,1
