group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
argon2id,verify,m376832_t2_p1,,,687067506.0,ns,2
argon2id,verify,m376832_t2_p1,,,694308274.0,ns,2
argon2id,verify,m376832_t2_p1,,,696866720.0,ns,2
argon2id,verify,m376832_t2_p1,,,690368591.0,ns,2
argon2id,verify,m376832_t2_p1,,,685427925.0,ns,2
argon2id,verify,m376832_t2_p1,,,691623974.0,ns,2
argon2id,verify,m376832_t2_p1,,,682703386.0,ns,2
argon2id,verify,m376832_t2_p1,,,686451992.0,ns,2
argon2id,verify,m376832_t2_p1,,,694914966.0,ns,2
argon2id,verify,m376832_t2_p1,,,686802365.0,ns,2
