group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
argon2id,hash,m589824_t2_p8,,,552338974.0,ns,1
argon2id,hash,m589824_t2_p8,,,553314345.0,ns,1
argon2id,hash,m589824_t2_p8,,,569876992.0,ns,1
argon2id,hash,m589824_t2_p8,,,555588813.0,ns,1
argon2id,hash,m589824_t2_p8,,,551809810.0,ns,1
argon2id,hash,m589824_t2_p8,,,553450755.0,ns,1
argon2id,hash,m589824_t2_p8,,,561379017.0,ns,1
argon2id,hash,m589824_t2_p8,,,559186401.0,ns,1
argon2id,hash,m589824_t2_p8,,,558009375.0,ns,1
argon2id,hash,m589824_t2_p8,,,557214127.0,ns,1
