group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
argon2id,verify,m540672_t1_p16,,,584519179.0,ns,2
argon2id,verify,m540672_t1_p16,,,583596597.0,ns,2
argon2id,verify,m540672_t1_p16,,,585594026.0,ns,2
argon2id,verify,m540672_t1_p16,,,587175485.0,ns,2
argon2id,verify,m540672_t1_p16,,,585394572.0,ns,2
argon2id,verify,m540672_t1_p16,,,584209768.0,ns,2
argon2id,verify,m540672_t1_p16,,,584434930.0,ns,2
argon2id,verify,m540672_t1_p16,,,584801659.0,ns,2
argon2id,verify,m540672_t1_p16,,,584914872.0,ns,2
argon2id,verify,m540672_t1_p16,,,584293785.0,ns,2
