group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
argon2id,verify,m278528_t1_p2,,,141807110.0,ns,1
argon2id,verify,m278528_t1_p2,,,283655237.0,ns,2
argon2id,verify,m278528_t1_p2,,,426103532.0,ns,3
argon2id,verify,m278528_t1_p2,,,565678822.0,ns,4
argon2id,verify,m278528_t1_p2,,,711615551.0,ns,5
argon2id,verify,m278528_t1_p2,,,849173744.0,ns,6
argon2id,verify,m278528_t1_p2,,,994581576.0,ns,7
argon2id,verify,m278528_t1_p2,,,1140384984.0,ns,8
argon2id,verify,m278528_t1_p2,,,1273553172.0,ns,9
argon2id,verify,m278528_t1_p2,,,1412773489.0,ns,10
