group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
argon2id,hash,m966656_t1_p16,,,503200320.0,ns,1
argon2id,hash,m966656_t1_p16,,,501049001.0,ns,1
argon2id,hash,m966656_t1_p16,,,501821532.0,ns,1
argon2id,hash,m966656_t1_p16,,,502279621.0,ns,1
argon2id,hash,m966656_t1_p16,,,501129891.0,ns,1
argon2id,hash,m966656_t1_p16,,,500336803.0,ns,1
argon2id,hash,m966656_t1_p16,,,501053749.0,ns,1
argon2id,hash,m966656_t1_p16,,,500589568.0,ns,1
argon2id,hash,m966656_t1_p16,,,501635822.0,ns,1
argon2id,hash,m966656_t1_p16,,,502601505.0,ns,1
