group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
argon2id,hash,m278528_t1_p16,,,137516258.0,ns,1
argon2id,hash,m278528_t1_p16,,,275801815.0,ns,2
argon2id,hash,m278528_t1_p16,,,413052563.0,ns,3
argon2id,hash,m278528_t1_p16,,,550857765.0,ns,4
argon2id,hash,m278528_t1_p16,,,688910723.0,ns,5
argon2id,hash,m278528_t1_p16,,,826318946.0,ns,6
argon2id,hash,m278528_t1_p16,,,963930492.0,ns,7
argon2id,hash,m278528_t1_p16,,,1102146054.0,ns,8
argon2id,hash,m278528_t1_p16,,,1244658189.0,ns,9
argon2id,hash,m278528_t1_p16,,,1384043009.0,ns,10
