group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
argon2id,verify,m491520_t2_p2,,,904240428.0,ns,1
argon2id,verify,m491520_t2_p2,,,917489097.0,ns,1
argon2id,verify,m491520_t2_p2,,,927754455.0,ns,1
argon2id,verify,m491520_t2_p2,,,916021254.0,ns,1
argon2id,verify,m491520_t2_p2,,,911659246.0,ns,1
argon2id,verify,m491520_t2_p2,,,918906650.0,ns,1
argon2id,verify,m491520_t2_p2,,,913503679.0,ns,1
argon2id,verify,m491520_t2_p2,,,921497224.0,ns,1
argon2id,verify,m491520_t2_p2,,,916581509.0,ns,1
argon2id,verify,m491520_t2_p2,,,917897878.0,ns,1
