group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
argon2id,verify,m98304_t1_p1,,,92336586.0,ns,2
argon2id,verify,m98304_t1_p1,,,183182806.0,ns,4
argon2id,verify,m98304_t1_p1,,,276702783.0,ns,6
argon2id,verify,m98304_t1_p1,,,369484332.0,ns,8
argon2id,verify,m98304_t1_p1,,,463126849.0,ns,10
argon2id,verify,m98304_t1_p1,,,551267995.0,ns,12
argon2id,verify,m98304_t1_p1,,,646285971.0,ns,14
argon2id,verify,m98304_t1_p1,,,735522412.0,ns,16
argon2id,verify,m98304_t1_p1,,,831291156.0,ns,18
argon2id,verify,m98304_t1_p1,,,922293020.0,ns,20
