group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
argon2id,verify,m573440_t3_p1,,,800693152.0,ns,1
argon2id,verify,m573440_t3_p1,,,804239822.0,ns,1
argon2id,verify,m573440_t3_p1,,,803552985.0,ns,1
argon2id,verify,m573440_t3_p1,,,804115497.0,ns,1
argon2id,verify,m573440_t3_p1,,,803799675.0,ns,1
argon2id,verify,m573440_t3_p1,,,804889757.0,ns,1
argon2id,verify,m573440_t3_p1,,,805817557.0,ns,1
argon2id,verify,m573440_t3_p1,,,801140472.0,ns,1
argon2id,verify,m573440_t3_p1,,,803229615.0,ns,1
argon2id,verify,m573440_t3_p1,,,805137456.0,ns,1
