group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
argon2id,verify,m540672_t1_p4,,,598467873.0,ns,2
argon2id,verify,m540672_t1_p4,,,598075966.0,ns,2
argon2id,verify,m540672_t1_p4,,,601861763.0,ns,2
argon2id,verify,m540672_t1_p4,,,592542428.0,ns,2
argon2id,verify,m540672_t1_p4,,,597232102.0,ns,2
argon2id,verify,m540672_t1_p4,,,597899474.0,ns,2
argon2id,verify,m540672_t1_p4,,,599453592.0,ns,2
argon2id,verify,m540672_t1_p4,,,595461188.0,ns,2
argon2id,verify,m540672_t1_p4,,,593544449.0,ns,2
argon2id,verify,m540672_t1_p4,,,595388230.0,ns,2
