group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
argon2id,hash,m524288_t2_p16,,,983015327.0,ns,2
argon2id,hash,m524288_t2_p16,,,985080264.0,ns,2
argon2id,hash,m524288_t2_p16,,,992930350.0,ns,2
argon2id,hash,m524288_t2_p16,,,985709304.0,ns,2
argon2id,hash,m524288_t2_p16,,,983022601.0,ns,2
argon2id,hash,m524288_t2_p16,,,984309326.0,ns,2
argon2id,hash,m524288_t2_p16,,,984944750.0,ns,2
argon2id,hash,m524288_t2_p16,,,985064965.0,ns,2
argon2id,hash,m524288_t2_p16,,,985737759.0,ns,2
argon2id,hash,m524288_t2_p16,,,982383810.0,ns,2
