group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
argon2id,hash,m376832_t2_p16,,,673675018.0,ns,2
argon2id,hash,m376832_t2_p16,,,672194615.0,ns,2
argon2id,hash,m376832_t2_p16,,,673155725.0,ns,2
argon2id,hash,m376832_t2_p16,,,673903220.0,ns,2
argon2id,hash,m376832_t2_p16,,,673759222.0,ns,2
argon2id,hash,m376832_t2_p16,,,673276506.0,ns,2
argon2id,hash,m376832_t2_p16,,,673597987.0,ns,2
argon2id,hash,m376832_t2_p16,,,669545301.0,ns,2
argon2id,hash,m376832_t2_p16,,,671520876.0,ns,2
argon2id,hash,m376832_t2_p16,,,673539575.0,ns,2
