group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
argon2id,verify,m819200_t3_p1,,,1165466421.0,ns,1
argon2id,verify,m819200_t3_p1,,,1164611776.0,ns,1
argon2id,verify,m819200_t3_p1,,,1162143518.0,ns,1
argon2id,verify,m819200_t3_p1,,,1170559211.0,ns,1
argon2id,verify,m819200_t3_p1,,,1154697438.0,ns,1
argon2id,verify,m819200_t3_p1,,,1150068947.0,ns,1
argon2id,verify,m819200_t3_p1,,,1156620851.0,ns,1
argon2id,verify,m819200_t3_p1,,,1152697952.0,ns,1
argon2id,verify,m819200_t3_p1,,,1156829266.0,ns,1
argon2id,verify,m819200_t3_p1,,,1172580818.0,ns,1
