group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
argon2id,hash,m507904_t3_p2,,,699604477.0,ns,1
argon2id,hash,m507904_t3_p2,,,705336729.0,ns,1
argon2id,hash,m507904_t3_p2,,,701717003.0,ns,1
argon2id,hash,m507904_t3_p2,,,689382419.0,ns,1
argon2id,hash,m507904_t3_p2,,,690336139.0,ns,1
argon2id,hash,m507904_t3_p2,,,694807905.0,ns,1
argon2id,hash,m507904_t3_p2,,,687873406.0,ns,1
argon2id,hash,m507904_t3_p2,,,691026576.0,ns,1
argon2id,hash,m507904_t3_p2,,,695685441.0,ns,1
argon2id,hash,m507904_t3_p2,,,699275642.0,ns,1
