group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
argon2id,verify,m114688_t3_p1,,,135701736.0,ns,1
argon2id,verify,m114688_t3_p1,,,271541791.0,ns,2
argon2id,verify,m114688_t3_p1,,,409329140.0,ns,3
argon2id,verify,m114688_t3_p1,,,543496829.0,ns,4
argon2id,verify,m114688_t3_p1,,,675574416.0,ns,5
argon2id,verify,m114688_t3_p1,,,813381512.0,ns,6
argon2id,verify,m114688_t3_p1,,,951304826.0,ns,7
argon2id,verify,m114688_t3_p1,,,1084248168.0,ns,8
argon2id,verify,m114688_t3_p1,,,1216317168.0,ns,9
argon2id,verify,m114688_t3_p1,,,1358121274.0,ns,10
