group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
argon2id,verify,m737280_t1_p4,,,804701496.0,ns,2
argon2id,verify,m737280_t1_p4,,,808252633.0,ns,2
argon2id,verify,m737280_t1_p4,,,805615107.0,ns,2
argon2id,verify,m737280_t1_p4,,,815926703.0,ns,2
argon2id,verify,m737280_t1_p4,,,809011580.0,ns,2
argon2id,verify,m737280_t1_p4,,,808655998.0,ns,2
argon2id,verify,m737280_t1_p4,,,808758375.0,ns,2
argon2id,verify,m737280_t1_p4,,,810446437.0,ns,2
argon2id,verify,m737280_t1_p4,,,811162150.0,ns,2
argon2id,verify,m737280_t1_p4,,,817532762.0,ns,2
