group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
argon2id,hash,m212992_t1_p16,,,103412002.0,ns,1
argon2id,hash,m212992_t1_p16,,,207094414.0,ns,2
argon2id,hash,m212992_t1_p16,,,309860375.0,ns,3
argon2id,hash,m212992_t1_p16,,,414230727.0,ns,4
argon2id,hash,m212992_t1_p16,,,517336401.0,ns,5
argon2id,hash,m212992_t1_p16,,,620665594.0,ns,6
argon2id,hash,m212992_t1_p16,,,724882480.0,ns,7
argon2id,hash,m212992_t1_p16,,,831863245.0,ns,8
argon2id,hash,m212992_t1_p16,,,933051520.0,ns,9
argon2id,hash,m212992_t1_p16,,,1036810331.0,ns,10
