group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
argon2id,verify,m622592_t3_p1,,,874415644.0,ns,1
argon2id,verify,m622592_t3_p1,,,874718380.0,ns,1
argon2id,verify,m622592_t3_p1,,,874727506.0,ns,1
argon2id,verify,m622592_t3_p1,,,874266837.0,ns,1
argon2id,verify,m622592_t3_p1,,,875418133.0,ns,1
argon2id,verify,m622592_t3_p1,,,871955039.0,ns,1
argon2id,verify,m622592_t3_p1,,,873943161.0,ns,1
argon2id,verify,m622592_t3_p1,,,875768258.0,ns,1
argon2id,verify,m622592_t3_p1,,,873752448.0,ns,1
argon2id,verify,m622592_t3_p1,,,875468989.0,ns,1
