group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
argon2id,hash,m1015808_t1_p16,,,522006965.0,ns,1
argon2id,hash,m1015808_t1_p16,,,530621731.0,ns,1
argon2id,hash,m1015808_t1_p16,,,522561596.0,ns,1
argon2id,hash,m1015808_t1_p16,,,522733870.0,ns,1
argon2id,hash,m1015808_t1_p16,,,522802368.0,ns,1
argon2id,hash,m1015808_t1_p16,,,522419769.0,ns,1
argon2id,hash,m1015808_t1_p16,,,522037822.0,ns,1
argon2id,hash,m1015808_t1_p16,,,523597161.0,ns,1
argon2id,hash,m1015808_t1_p16,,,527058451.0,ns,1
argon2id,hash,m1015808_t1_p16,,,525681254.0,ns,1
