group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
argon2id,hash,m851968_t3_p4,,,1163016616.0,ns,1
argon2id,hash,m851968_t3_p4,,,1160467467.0,ns,1
argon2id,hash,m851968_t3_p4,,,1160503326.0,ns,1
argon2id,hash,m851968_t3_p4,,,1157966491.0,ns,1
argon2id,hash,m851968_t3_p4,,,1159496802.0,ns,1
argon2id,hash,m851968_t3_p4,,,1161947330.0,ns,1
argon2id,hash,m851968_t3_p4,,,1163296182.0,ns,1
argon2id,hash,m851968_t3_p4,,,1161422491.0,ns,1
argon2id,hash,m851968_t3_p4,,,1164537204.0,ns,1
argon2id,hash,m851968_t3_p4,,,1163331714.0,ns,1
