group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
argon2id,verify,m98304_t2_p8,,,165723816.0,ns,2
argon2id,verify,m98304_t2_p8,,,329494167.0,ns,4
argon2id,verify,m98304_t2_p8,,,493650363.0,ns,6
argon2id,verify,m98304_t2_p8,,,657331557.0,ns,8
argon2id,verify,m98304_t2_p8,,,825606087.0,ns,10
argon2id,verify,m98304_t2_p8,,,1001401255.0,ns,12
argon2id,verify,m98304_t2_p8,,,1166890241.0,ns,14
argon2id,verify,m98304_t2_p8,,,1330530008.0,ns,16
argon2id,verify,m98304_t2_p8,,,1500678646.0,ns,18
argon2id,verify,m98304_t2_p8,,,1665260079.0,ns,20
