group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
argon2id,verify,m868352_t1_p2,,,957584625.0,ns,2
argon2id,verify,m868352_t1_p2,,,958038447.0,ns,2
argon2id,verify,m868352_t1_p2,,,955021109.0,ns,2
argon2id,verify,m868352_t1_p2,,,959722808.0,ns,2
argon2id,verify,m868352_t1_p2,,,957878551.0,ns,2
argon2id,verify,m868352_t1_p2,,,961962591.0,ns,2
argon2id,verify,m868352_t1_p2,,,960102825.0,ns,2
argon2id,verify,m868352_t1_p2,,,959717653.0,ns,2
argon2id,verify,m868352_t1_p2,,,959509203.0,ns,2
argon2id,verify,m868352_t1_p2,,,958236387.0,ns,2
