group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
argon2id,verify,m819200_t2_p1,,,810468870.0,ns,1
argon2id,verify,m819200_t2_p1,,,808823070.0,ns,1
argon2id,verify,m819200_t2_p1,,,812573711.0,ns,1
argon2id,verify,m819200_t2_p1,,,836994445.0,ns,1
argon2id,verify,m819200_t2_p1,,,797877096.0,ns,1
argon2id,verify,m819200_t2_p1,,,813454223.0,ns,1
argon2id,verify,m819200_t2_p1,,,817050226.0,ns,1
argon2id,verify,m819200_t2_p1,,,802038511.0,ns,1
argon2id,verify,m819200_t2_p1,,,809453786.0,ns,1
argon2id,verify,m819200_t2_p1,,,810178068.0,ns,1
