group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
argon2id,hash,m638976_t3_p1,,,901032854.0,ns,1
argon2id,hash,m638976_t3_p1,,,904526473.0,ns,1
argon2id,hash,m638976_t3_p1,,,897253960.0,ns,1
argon2id,hash,m638976_t3_p1,,,899097546.0,ns,1
argon2id,hash,m638976_t3_p1,,,887235764.0,ns,1
argon2id,hash,m638976_t3_p1,,,896351527.0,ns,1
argon2id,hash,m638976_t3_p1,,,901335184.0,ns,1
argon2id,hash,m638976_t3_p1,,,902438244.0,ns,1
argon2id,hash,m638976_t3_p1,,,902502647.0,ns,1
argon2id,hash,m638976_t3_p1,,,902052977.0,ns,1
