group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
argon2id,hash,m425984_t1_p1,,,700978560.0,ns,3
argon2id,hash,m425984_t1_p1,,,703390516.0,ns,3
argon2id,hash,m425984_t1_p1,,,709953434.0,ns,3
argon2id,hash,m425984_t1_p1,,,706473661.0,ns,3
argon2id,hash,m425984_t1_p1,,,702682676.0,ns,3
argon2id,hash,m425984_t1_p1,,,706517188.0,ns,3
argon2id,hash,m425984_t1_p1,,,713724645.0,ns,3
argon2id,hash,m425984_t1_p1,,,709310650.0,ns,3
argon2id,hash,m425984_t1_p1,,,710531204.0,ns,3
argon2id,hash,m425984_t1_p1,,,709801526.0,ns,3
