group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
argon2id,verify,m655360_t1_p1,,,744216731.0,ns,2
argon2id,verify,m655360_t1_p1,,,744939146.0,ns,2
argon2id,verify,m655360_t1_p1,,,742952706.0,ns,2
argon2id,verify,m655360_t1_p1,,,747061291.0,ns,2
argon2id,verify,m655360_t1_p1,,,748460380.0,ns,2
argon2id,verify,m655360_t1_p1,,,745858476.0,ns,2
argon2id,verify,m655360_t1_p1,,,744161813.0,ns,2
argon2id,verify,m655360_t1_p1,,,743899721.0,ns,2
argon2id,verify,m655360_t1_p1,,,746598321.0,ns,2
argon2id,verify,m655360_t1_p1,,,744380291.0,ns,2
