group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
argon2id,hash,m458752_t2_p4,,,850626425.0,ns,1
argon2id,hash,m458752_t2_p4,,,856072612.0,ns,1
argon2id,hash,m458752_t2_p4,,,861067915.0,ns,1
argon2id,hash,m458752_t2_p4,,,848360882.0,ns,1
argon2id,hash,m458752_t2_p4,,,867314403.0,ns,1
argon2id,hash,m458752_t2_p4,,,842811718.0,ns,1
argon2id,hash,m458752_t2_p4,,,857665721.0,ns,1
argon2id,hash,m458752_t2_p4,,,862845079.0,ns,1
argon2id,hash,m458752_t2_p4,,,873088574.0,ns,1
argon2id,hash,m458752_t2_p4,,,850325061.0,ns,1
