group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
argon2id,hash,m1032192_t1_p1,,,572249671.0,ns,1
argon2id,hash,m1032192_t1_p1,,,572880803.0,ns,1
argon2id,hash,m1032192_t1_p1,,,573022345.0,ns,1
argon2id,hash,m1032192_t1_p1,,,572975830.0,ns,1
argon2id,hash,m1032192_t1_p1,,,570295575.0,ns,1
argon2id,hash,m1032192_t1_p1,,,570195902.0,ns,1
argon2id,hash,m1032192_t1_p1,,,571243425.0,ns,1
argon2id,hash,m1032192_t1_p1,,,568081007.0,ns,1
argon2id,hash,m1032192_t1_p1,,,570178301.0,ns,1
argon2id,hash,m1032192_t1_p1,,,570116202.0,ns,1
