group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
argon2id,hash,m737280_t1_p2,,,808346172.0,ns,2
argon2id,hash,m737280_t1_p2,,,806883284.0,ns,2
argon2id,hash,m737280_t1_p2,,,812595017.0,ns,2
argon2id,hash,m737280_t1_p2,,,826851398.0,ns,2
argon2id,hash,m737280_t1_p2,,,827905497.0,ns,2
argon2id,hash,m737280_t1_p2,,,827209273.0,ns,2
argon2id,hash,m737280_t1_p2,,,830142437.0,ns,2
argon2id,hash,m737280_t1_p2,,,831688231.0,ns,2
argon2id,hash,m737280_t1_p2,,,828818849.0,ns,2
argon2id,hash,m737280_t1_p2,,,822843260.0,ns,2
