group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
argon2id,hash,m409600_t3_p2,,,553027027.0,ns,1
argon2id,hash,m409600_t3_p2,,,558840366.0,ns,1
argon2id,hash,m409600_t3_p2,,,560619342.0,ns,1
argon2id,hash,m409600_t3_p2,,,556479263.0,ns,1
argon2id,hash,m409600_t3_p2,,,556628956.0,ns,1
argon2id,hash,m409600_t3_p2,,,563040537.0,ns,1
argon2id,hash,m409600_t3_p2,,,560214580.0,ns,1
argon2id,hash,m409600_t3_p2,,,556133524.0,ns,1
argon2id,hash,m409600_t3_p2,,,556530679.0,ns,1
argon2id,hash,m409600_t3_p2,,,554891509.0,ns,1
