group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
argon2id,hash,m32768_t2_p4,,,99613716.0,ns,4
argon2id,hash,m32768_t2_p4,,,199270843.0,ns,8
argon2id,hash,m32768_t2_p4,,,299932033.0,ns,12
argon2id,hash,m32768_t2_p4,,,399060780.0,ns,16
argon2id,hash,m32768_t2_p4,,,500007215.0,ns,20
argon2id,hash,m32768_t2_p4,,,604371526.0,ns,24
argon2id,hash,m32768_t2_p4,,,694310691.0,ns,28
argon2id,hash,m32768_t2_p4,,,797664499.0,ns,32
argon2id,hash,m32768_t2_p4,,,895860973.0,ns,36
argon2id,hash,m32768_t2_p4,,,997571193.0,ns,40
