group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
argon2id,hash,m720896_t3_p16,,,973532866.0,ns,1
argon2id,hash,m720896_t3_p16,,,976561379.0,ns,1
argon2id,hash,m720896_t3_p16,,,972239899.0,ns,1
argon2id,hash,m720896_t3_p16,,,973825657.0,ns,1
argon2id,hash,m720896_t3_p16,,,972809537.0,ns,1
argon2id,hash,m720896_t3_p16,,,976345155.0,ns,1
argon2id,hash,m720896_t3_p16,,,972925933.0,ns,1
argon2id,hash,m720896_t3_p16,,,972787195.0,ns,1
argon2id,hash,m720896_t3_p16,,,973309312.0,ns,1
argon2id,hash,m720896_t3_p16,,,972744692.0,ns,1
