group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
argon2id,hash,m212992_t2_p4,,,555275845.0,ns,3
argon2id,hash,m212992_t2_p4,,,554090593.0,ns,3
argon2id,hash,m212992_t2_p4,,,554820759.0,ns,3
argon2id,hash,m212992_t2_p4,,,565266540.0,ns,3
argon2id,hash,m212992_t2_p4,,,550063659.0,ns,3
argon2id,hash,m212992_t2_p4,,,557687853.0,ns,3
argon2id,hash,m212992_t2_p4,,,557494431.0,ns,3
argon2id,hash,m212992_t2_p4,,,557536616.0,ns,3
argon2id,hash,m212992_t2_p4,,,557484869.0,ns,3
argon2id,hash,m212992_t2_p4,,,559488105.0,ns,3
