group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
argon2id,hash,m589824_t3_p8,,,795657696.0,ns,1
argon2id,hash,m589824_t3_p8,,,795247687.0,ns,1
argon2id,hash,m589824_t3_p8,,,791413424.0,ns,1
argon2id,hash,m589824_t3_p8,,,790755006.0,ns,1
argon2id,hash,m589824_t3_p8,,,789893824.0,ns,1
argon2id,hash,m589824_t3_p8,,,790363514.0,ns,1
argon2id,hash,m589824_t3_p8,,,788994123.0,ns,1
argon2id,hash,m589824_t3_p8,,,796005781.0,ns,1
argon2id,hash,m589824_t3_p8,,,797980362.0,ns,1
argon2id,hash,m589824_t3_p8,,,795566249.0,ns,1
