group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
argon2id,hash,m507904_t2_p1,,,993082570.0,ns,2
argon2id,hash,m507904_t2_p1,,,989944830.0,ns,2
argon2id,hash,m507904_t2_p1,,,984888699.0,ns,2
argon2id,hash,m507904_t2_p1,,,985696365.0,ns,2
argon2id,hash,m507904_t2_p1,,,982990146.0,ns,2
argon2id,hash,m507904_t2_p1,,,991841882.0,ns,2
argon2id,hash,m507904_t2_p1,,,982141564.0,ns,2
argon2id,hash,m507904_t2_p1,,,975360415.0,ns,2
argon2id,hash,m507904_t2_p1,,,986222725.0,ns,2
argon2id,hash,m507904_t2_p1,,,993811401.0,ns,2
