group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
argon2id,verify,m81920_t2_p8,,,136418227.0,ns,2
argon2id,verify,m81920_t2_p8,,,273036420.0,ns,4
argon2id,verify,m81920_t2_p8,,,409941030.0,ns,6
argon2id,verify,m81920_t2_p8,,,547598652.0,ns,8
argon2id,verify,m81920_t2_p8,,,683650172.0,ns,10
argon2id,verify,m81920_t2_p8,,,820367972.0,ns,12
argon2id,verify,m81920_t2_p8,,,954533914.0,ns,14
argon2id,verify,m81920_t2_p8,,,1092531725.0,ns,16
argon2id,verify,m81920_t2_p8,,,1227762215.0,ns,18
argon2id,verify,m81920_t2_p8,,,1366780582.0,ns,20
