group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
argon2id,verify,m868352_t1_p16,,,914493856.0,ns,2
argon2id,verify,m868352_t1_p16,,,914258997.0,ns,2
argon2id,verify,m868352_t1_p16,,,931637714.0,ns,2
argon2id,verify,m868352_t1_p16,,,914003591.0,ns,2
argon2id,verify,m868352_t1_p16,,,915212768.0,ns,2
argon2id,verify,m868352_t1_p16,,,914499421.0,ns,2
argon2id,verify,m868352_t1_p16,,,915989087.0,ns,2
argon2id,verify,m868352_t1_p16,,,916139469.0,ns,2
argon2id,verify,m868352_t1_p16,,,918113983.0,ns,2
argon2id,verify,m868352_t1_p16,,,917425884.0,ns,2
