group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
argon2id,hash,m606208_t2_p4,,,577895165.0,ns,1
argon2id,hash,m606208_t2_p4,,,580722034.0,ns,1
argon2id,hash,m606208_t2_p4,,,576823121.0,ns,1
argon2id,hash,m606208_t2_p4,,,588288367.0,ns,1
argon2id,hash,m606208_t2_p4,,,591213211.0,ns,1
argon2id,hash,m606208_t2_p4,,,580479247.0,ns,1
argon2id,hash,m606208_t2_p4,,,578181664.0,ns,1
argon2id,hash,m606208_t2_p4,,,597599936.0,ns,1
argon2id,hash,m606208_t2_p4,,,580202248.0,ns,1
argon2id,hash,m606208_t2_p4,,,583946137.0,ns,1
