group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
argon2id,verify,m278528_t3_p4,,,715183564.0,ns,2
argon2id,verify,m278528_t3_p4,,,714233476.0,ns,2
argon2id,verify,m278528_t3_p4,,,712066670.0,ns,2
argon2id,verify,m278528_t3_p4,,,710516753.0,ns,2
argon2id,verify,m278528_t3_p4,,,711483051.0,ns,2
argon2id,verify,m278528_t3_p4,,,709052225.0,ns,2
argon2id,verify,m278528_t3_p4,,,716575520.0,ns,2
argon2id,verify,m278528_t3_p4,,,716780504.0,ns,2
argon2id,verify,m278528_t3_p4,,,714972602.0,ns,2
argon2id,verify,m278528_t3_p4,,,715570798.0,ns,2
