group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
argon2id,hash,m950272_t2_p8,,,894087131.0,ns,1
argon2id,hash,m950272_t2_p8,,,892969542.0,ns,1
argon2id,hash,m950272_t2_p8,,,923683381.0,ns,1
argon2id,hash,m950272_t2_p8,,,893760346.0,ns,1
argon2id,hash,m950272_t2_p8,,,893195776.0,ns,1
argon2id,hash,m950272_t2_p8,,,894006677.0,ns,1
argon2id,hash,m950272_t2_p8,,,893198889.0,ns,1
argon2id,hash,m950272_t2_p8,,,894162187.0,ns,1
argon2id,hash,m950272_t2_p8,,,893430492.0,ns,1
argon2id,hash,m950272_t2_p8,,,902771588.0,ns,1
