group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
argon2id,verify,m851968_t3_p1,,,1203458353.0,ns,1
argon2id,verify,m851968_t3_p1,,,1207606644.0,ns,1
argon2id,verify,m851968_t3_p1,,,1209317544.0,ns,1
argon2id,verify,m851968_t3_p1,,,1202552610.0,ns,1
argon2id,verify,m851968_t3_p1,,,1207470055.0,ns,1
argon2id,verify,m851968_t3_p1,,,1204568386.0,ns,1
argon2id,verify,m851968_t3_p1,,,1204679616.0,ns,1
argon2id,verify,m851968_t3_p1,,,1196676501.0,ns,1
argon2id,verify,m851968_t3_p1,,,1207810503.0,ns,1
argon2id,verify,m851968_t3_p1,,,1209536031.0,ns,1
