group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
argon2id,verify,m868352_t2_p8,,,812880408.0,ns,1
argon2id,verify,m868352_t2_p8,,,812730378.0,ns,1
argon2id,verify,m868352_t2_p8,,,828964198.0,ns,1
argon2id,verify,m868352_t2_p8,,,811918236.0,ns,1
argon2id,verify,m868352_t2_p8,,,811334601.0,ns,1
argon2id,verify,m868352_t2_p8,,,811832586.0,ns,1
argon2id,verify,m868352_t2_p8,,,810728846.0,ns,1
argon2id,verify,m868352_t2_p8,,,819032362.0,ns,1
argon2id,verify,m868352_t2_p8,,,823571336.0,ns,1
argon2id,verify,m868352_t2_p8,,,813496970.0,ns,1
