group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
argon2id,verify,m360448_t1_p1,,,561802451.0,ns,3
argon2id,verify,m360448_t1_p1,,,567196473.0,ns,3
argon2id,verify,m360448_t1_p1,,,565463665.0,ns,3
argon2id,verify,m360448_t1_p1,,,561944899.0,ns,3
argon2id,verify,m360448_t1_p1,,,561861101.0,ns,3
argon2id,verify,m360448_t1_p1,,,560137951.0,ns,3
argon2id,verify,m360448_t1_p1,,,559974754.0,ns,3
argon2id,verify,m360448_t1_p1,,,561029718.0,ns,3
argon2id,verify,m360448_t1_p1,,,563044737.0,ns,3
argon2id,verify,m360448_t1_p1,,,561817309.0,ns,3
