group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
argon2id,hash,m327680_t2_p16,,,580316925.0,ns,2
argon2id,hash,m327680_t2_p16,,,579685077.0,ns,2
argon2id,hash,m327680_t2_p16,,,584175420.0,ns,2
argon2id,hash,m327680_t2_p16,,,579269296.0,ns,2
argon2id,hash,m327680_t2_p16,,,578693754.0,ns,2
argon2id,hash,m327680_t2_p16,,,585417796.0,ns,2
argon2id,hash,m327680_t2_p16,,,583873542.0,ns,2
argon2id,hash,m327680_t2_p16,,,582033213.0,ns,2
argon2id,hash,m327680_t2_p16,,,580713703.0,ns,2
argon2id,hash,m327680_t2_p16,,,582199315.0,ns,2
