group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
argon2id,hash,m540672_t2_p2,,,530851529.0,ns,1
argon2id,hash,m540672_t2_p2,,,532152983.0,ns,1
argon2id,hash,m540672_t2_p2,,,530802887.0,ns,1
argon2id,hash,m540672_t2_p2,,,530796385.0,ns,1
argon2id,hash,m540672_t2_p2,,,528636642.0,ns,1
argon2id,hash,m540672_t2_p2,,,532072251.0,ns,1
argon2id,hash,m540672_t2_p2,,,532282525.0,ns,1
argon2id,hash,m540672_t2_p2,,,531494296.0,ns,1
argon2id,hash,m540672_t2_p2,,,529272977.0,ns,1
argon2id,hash,m540672_t2_p2,,,529468603.0,ns,1
