group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
argon2id,verify,m884736_t3_p4,,,1226044870.0,ns,1
argon2id,verify,m884736_t3_p4,,,1209176351.0,ns,1
argon2id,verify,m884736_t3_p4,,,1210181488.0,ns,1
argon2id,verify,m884736_t3_p4,,,1209333328.0,ns,1
argon2id,verify,m884736_t3_p4,,,1209741179.0,ns,1
argon2id,verify,m884736_t3_p4,,,1209851281.0,ns,1
argon2id,verify,m884736_t3_p4,,,1208771515.0,ns,1
argon2id,verify,m884736_t3_p4,,,1209482568.0,ns,1
argon2id,verify,m884736_t3_p4,,,1210784165.0,ns,1
argon2id,verify,m884736_t3_p4,,,1210131099.0,ns,1
