group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
argon2id,verify,m1032192_t1_p8,,,544007877.0,ns,1
argon2id,verify,m1032192_t1_p8,,,543979555.0,ns,1
argon2id,verify,m1032192_t1_p8,,,544624528.0,ns,1
argon2id,verify,m1032192_t1_p8,,,546259579.0,ns,1
argon2id,verify,m1032192_t1_p8,,,543985599.0,ns,1
argon2id,verify,m1032192_t1_p8,,,546605754.0,ns,1
argon2id,verify,m1032192_t1_p8,,,542684361.0,ns,1
argon2id,verify,m1032192_t1_p8,,,545146220.0,ns,1
argon2id,verify,m1032192_t1_p8,,,544064820.0,ns,1
argon2id,verify,m1032192_t1_p8,,,548059949.0,ns,1
