group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
argon2id,hash,m540672_t1_p4,,,599360637.0,ns,2
argon2id,hash,m540672_t1_p4,,,598517324.0,ns,2
argon2id,hash,m540672_t1_p4,,,596392395.0,ns,2
argon2id,hash,m540672_t1_p4,,,598416665.0,ns,2
argon2id,hash,m540672_t1_p4,,,596002092.0,ns,2
argon2id,hash,m540672_t1_p4,,,599921841.0,ns,2
argon2id,hash,m540672_t1_p4,,,601917667.0,ns,2
argon2id,hash,m540672_t1_p4,,,600138658.0,ns,2
argon2id,hash,m540672_t1_p4,,,602401687.0,ns,2
argon2id,hash,m540672_t1_p4,,,599207811.0,ns,2
