group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
argon2id,verify,m884736_t1_p1,,,987355521.0,ns,2
argon2id,verify,m884736_t1_p1,,,981706042.0,ns,2
argon2id,verify,m884736_t1_p1,,,988672929.0,ns,2
argon2id,verify,m884736_t1_p1,,,992580798.0,ns,2
argon2id,verify,m884736_t1_p1,,,990120652.0,ns,2
argon2id,verify,m884736_t1_p1,,,991510997.0,ns,2
argon2id,verify,m884736_t1_p1,,,988892562.0,ns,2
argon2id,verify,m884736_t1_p1,,,984672964.0,ns,2
argon2id,verify,m884736_t1_p1,,,996083821.0,ns,2
argon2id,verify,m884736_t1_p1,,,991569856.0,ns,2
